diagnos,grp,code,name,comments,sdb_amne
M96,1315,M96,Muskuloskeletala sjukdomar efter kirurgiska och medicinska ingrepp som ej klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
M99,1315,M99,Biomekanisk dysfunktion som ej klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N00,1401,N00,Akut glomerulonefrit,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N01,1401,N01,Snabbt progredierande glomerulonefrit,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N02,1401,N02,Recidiverande och bestående hematuri,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N03,1401,N03,Kronisk glomerulonefrit,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N04,1401,N04,Nefrotiskt syndrom,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N05,1401,N05,Icke specificerad glomerulonefrit,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N06,1401,N06,Isolerad proteinuri med specificerad morfologisk skada,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N07,1401,N07,Hereditär nefropati som ej klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N08,1401,N08,Glomerulära sjukdomstillstånd vid sjukdomar som klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N10,1402,N10,Akut tubulo-interstitiell nefrit,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N11,1402,N11,Kronisk tubulo-interstitiell nefrit,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N12,1402,N12,"Tubulo-interstitiell nefrit, ej specificerad som akut eller kronisk",,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N13,1402,N13,Avflödeshinder och reflux i urinvägarna,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N14,1402,N14,Tubulo-interstitiella och tubulära njursjukdomar orsakade av läkemedel och tungmetaller,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N15,1402,N15,Andra tubulo-interstitiella njursjukdomar,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N16,1402,N16,Tubulo-interstitiella njursjukdomar vid sjukdomar som klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N17,1403,N17,Akut njursvikt,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N18,1403,N18,Kronisk njursvikt,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N19,1403,N19,"Njursvikt, icke specificerad som akut eller kronisk",,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N20,1404,N20,Sten i njure och uretär (urinledare),,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N21,1404,N21,Sten i de nedre urinvägarna,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N22,1404,N22,Sten i urinvägarna vid sjukdomar som klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N23,1404,N23,Icke specificerad njurkolik,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N25,1405,N25,Sjukdomar orsakade av nedsatt funktion i njurtubuli,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N26,1405,N26,Icke specificerad skrumpnjure,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N27,1405,N27,Liten njure av okänd orsak,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N28,1405,N28,Andra sjukdomar i njure och uretär (urinledare) som ej klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N29,1405,N29,Andra sjukdomstillstånd i njure och uretär (urinledare) vid sjukdomar som klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N30,1406,N30,Cystit (blåskatarr),,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N31,1406,N31,Neuromuskulär blåsfunktionsrubbning som ej klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N32,1406,N32,Andra sjukdomar i urinblåsan,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N33,1406,N33,Sjukliga tillstånd i urinblåsan vid sjukdomar som klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N34,1406,N34,Uretrit (inflammation i urinröret) och uretrasyndrom,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N35,1406,N35,Uretrastriktur (urinrörsförträngning),,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N36,1406,N36,Andra sjukdomar i uretra (urinröret),,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N37,1406,N37,Sjukliga tillstånd i uretra (urinröret) vid sjukdomar som klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N39,1406,N39,Andra sjukdomar i urinorganen,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N40,1407,N40,Prostataförstoring,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N41,1407,N41,Inflammatoriska sjukdomar i prostata,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N42,1407,N42,Andra sjukdomar i prostata,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N43,1407,N43,Hydrocele (vattenbråck) och spermatocele (spermiecysta),,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N44,1407,N44,Torsion av testikel,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N45,1407,N45,Testikelinflammation och bitestikelinflammation,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N46,1407,N46,Infertilitet hos man,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N47,1407,N47,Förhudssjukdomar,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N48,1407,N48,Andra sjukdomar i penis,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N49,1407,N49,Inflammatoriska sjukdomar i de manliga könsorganen som ej klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N50,1407,N50,Andra sjukdomar i de manliga könsorganen,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N51,1407,N51,Sjukliga tillstånd i de manliga könsorganen vid sjukdomar som klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N60,1408,N60,Benign bröstkörteldysplasi,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N61,1408,N61,Inflammatoriska sjukdomar i bröstkörtel,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N62,1408,N62,Hypertrofi av bröstkörtel,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N63,1408,N63,Icke specificerad knuta i bröstkörtel,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N64,1408,N64,Andra sjukdomar i bröstkörtel,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N70,1409,N70,Salpingit och ooforit (inflammation i äggledare och äggstock),,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N71,1409,N71,Inflammatorisk sjukdom i livmodern utom livmoderhalsen,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N72,1409,N72,Inflammatorisk sjukdom i livmoderhalsen,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N73,1409,N73,Andra inflammatoriska sjukdomar i det kvinnliga bäckenet,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N74,1409,N74,Inflammatoriska tillstånd i det kvinnliga bäckenet vid sjukdomar som klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N75,1409,N75,Sjukdomar i Bartholins körtel,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N76,1409,N76,Annan inflammation i vagina och vulva,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N77,1409,N77,Vulvovaginal ulceration och inflammation vid sjukdomar som klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N80,1410,N80,Endometrios (felbelägen livmoderslemhinna),,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N81,1410,N81,Framfall av livmodern och slidan,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N82,1410,N82,Fistlar som engagerar de kvinnliga könsorganen,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N83,1410,N83,"Icke inflammatoriska sjukdomar i äggstockar, äggledare och breda ligament",,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N84,1410,N84,Polyp i de kvinnliga könsorganen,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N85,1410,N85,"Andra icke inflammatoriska sjukdomar i livmodern, utom livmoderhalsen",,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N86,1410,N86,Erosion och ektropi i cervix uteri (livmoderhalsen),,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N87,1410,N87,Dysplasi i cervix uteri (livmoderhalsen),,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N88,1410,N88,Andra icke inflammatoriska sjukdomar i cervix uteri (livmoderhalsen),,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N89,1410,N89,Andra icke inflammatoriska sjukdomar i vagina,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N90,1410,N90,Andra icke inflammatoriska sjukdomar i vulva och perineum (mellangården),,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N91,1410,N91,"Utebliven, sparsam och gles menstruation",,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N92,1410,N92,"Riklig, frekvent och oregelbunden menstruation",,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N93,1410,N93,Annan onormal blödning från livmodern och slidan,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N94,1410,N94,Smärtor och andra symtom som har samband med de kvinnliga könsorganen och menstruationscykeln,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N95,1410,N95,Sjukliga tillstånd i samband med klimakteriet,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N96,1410,N96,Kvinna med habituella aborter (upprepade missfall),,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N97,1410,N97,Kvinnlig infertilitet (ofruktsamhet),,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N98,1410,N98,Komplikationer i samband med assisterad befruktning,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
N99,1411,N99,Sjukliga tillstånd i urin- och könsorganen efter kirurgiska och medicinska ingrepp som ej klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
nar,00,,Drogrelaterade diagnoser,endast i slutevård,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O00,1501,O00,Utomkvedshavandeskap,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O01,1501,O01,Druvbörd,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O02,1501,O02,Annat onormalt utfall av befruktningen,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O03,1501,O03,Spontanabort,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O04,1501,O04,Legal abort,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O05,1501,O05,Annan abort,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O06,1501,O06,Icke specificerad abort,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O07,1501,O07,Misslyckat försök till abort,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O08,1501,O08,"Komplikationer efter abort, utomkvedshavandeskap och druvbörd",,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O10,1502,O10,"Tidigare konstaterad hypertoni som komplikation under graviditet, förlossning och barnsängstid",,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O11,1502,O11,Preeklampsi som tillstöter till kronisk hypertoni,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O12,1502,O12,Graviditetsödem och proteinuri utan hypertoni,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O13,1502,O13,Graviditetshypertoni,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O14,1502,O14,Preeklampsi,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O15,1502,O15,Graviditetskramper,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O16,1502,O16,Icke specificerad hypertoni hos modern,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O20,1503,O20,Blödning i tidig graviditet,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O21,1503,O21,Ihållande kräkningar under graviditeten,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O22,1503,O22,Venösa komplikationer och hemorrojder under graviditeten,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O23,1503,O23,Infektioner i urin- och könsorganen under graviditeten,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O24,1503,O24,Diabetes under graviditeten,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O25,1503,O25,Undernäring under graviditeten,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O26,1503,O26,Vård av modern för andra tillstånd i huvudsak sammanhängande med graviditeten,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O28,1503,O28,Onormala fynd vid undersökning av den blivande modern,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O29,1503,O29,Komplikationer vid anestesi under graviditet,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O30,1504,O30,Flerbördsgraviditet,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O31,1504,O31,Komplikationer specifika för flerbördsgraviditet,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O32,1504,O32,Vård av blivande moder på grund av känt eller misstänkt onormalt fosterläge,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O33,1504,O33,Vård av blivande moder på grund av känt eller misstänkt missförhållande mellan bäcken- och fosterstorlek,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O34,1504,O34,Vård av blivande moder på grund av känd eller misstänkt abnormitet i bäckenorganen,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O35,1504,O35,Vård av blivande moder på grund av känd eller misstänkt abnormitet eller skada hos fostret,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O36,1504,O36,Vård av blivande moder på grund av andra kända eller misstänkta problem hos fostret,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O40,1504,O40,Onormalt stor mängd fostervatten,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O41,1504,O41,Andra problem hänförbara till fostervattnet och hinnorna,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O42,1504,O42,För tidig hinnbristning,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O43,1504,O43,Onormala tillstånd i moderkakan,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O44,1504,O44,Föreliggande moderkaka,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O45,1504,O45,För tidig avlossning av moderkakan,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O46,1504,O46,Blödning före förlossningen som ej klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O47,1504,O47,Förvärkar och hotande förtidsbörd,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O48,1504,O48,Överburenhet,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O60,1505,O60,För tidigt värkarbete och prematurbörd,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O61,1505,O61,Försök till igångsättande av förlossningsarbetet,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O62,1505,O62,Värkrubbningar,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O63,1505,O63,Utdragen förlossning,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O64,1505,O64,Förlossningshinder orsakat av onormalt fosterläge och felaktig fosterbjudning,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O65,1505,O65,Förlossningshinder orsakat av abnormitet i moderns bäcken,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O66,1505,O66,Annat förlossningshinder,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O67,1505,O67,"Värkarbete och förlossning komplicerade av blödning under förlossningsarbetet, som ej klassificeras annorstädes",,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O68,1505,O68,Värkarbete och förlossning komplicerade av fetal distress (syrebrist hos fostret),,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O69,1505,O69,Värkarbete och förlossning med navelsträngskomplikationer,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O70,1505,O70,Skador i bäckenbotten under förlossningen,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
O71,1505,O71,Andra förlossningsskador på modern,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
